#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
1	+	83182174	83188201	1	83182174	83188201	L1PA2.1.chr1_83182174-83188201.+	L1PA2.1.chr1_83182174-83188201.+	None	None
1	+	83263607	83269631	1	83263607	83269631	L1PA3.1.chr1_83263607-83269631.+	L1PA3.1.chr1_83263607-83269631.+	None	None
1	-	83350413	83356465	1	83350413	83356465	L1PA2.1.chr1_83350413-83356465.-	L1PA2.1.chr1_83350413-83356465.-	None	None
1	-	84052389	84058406	1	84052389	84058406	L1HS.1.chr1_84052389-84058406.-	L1HS.1.chr1_84052389-84058406.-	None	None
1	-	84228930	84234940	1	84228930	84234940	L1PA3.1.chr1_84228930-84234940.-	L1PA3.1.chr1_84228930-84234940.-	None	None
1	+	84442766	84449240	1	84442766	84449240	L1PA7.1.chr1_84442766-84449240.+	L1PA7.1.chr1_84442766-84449240.+	None	None
1	+	85508351	85514542	1	85508351	85514542	L1PA6.1.chr1_85508351-85514542.+	L1PA6.1.chr1_85508351-85514542.+	None	None
1	+	85641866	85648021	1	85641866	85648021	L1PA3.1.chr1_85641866-85648021.+	L1PA3.1.chr1_85641866-85648021.+	None	None
1	+	85748519	85754548	1	85748519	85754548	L1HS.1.chr1_85748519-85754548.+	L1HS.1.chr1_85748519-85754548.+	None	None
1	-	85824940	85830944	1	85824940	85830944	L1PA3.1.chr1_85824940-85830944.-	L1PA3.1.chr1_85824940-85830944.-	None	None
1	+	85927067	85933100	1	85927067	85933100	L1HS.1.chr1_85927067-85933100.+	L1HS.1.chr1_85927067-85933100.+	None	None
1	+	86071820	86077992	1	86071820	86077992	L1PA7.1.chr1_86071820-86077992.+	L1PA7.1.chr1_86071820-86077992.+	None	None
1	-	86101245	86106065	1	86101245	86106065	L1PA13.1.chr1_86101245-86106065.-	L1PA13.1.chr1_86101245-86106065.-	None	None
1	-	86162360	86168489	1	86162360	86168489	L1PA5.1.chr1_86162360-86168489.-	L1PA5.1.chr1_86162360-86168489.-	None	None
1	+	86657442	86663611	1	86657442	86663611	L1PA6.1.chr1_86657442-86663611.+	L1PA6.1.chr1_86657442-86663611.+	None	None
1	-	86679080	86685111	1	86679080	86685111	L1HS.1.chr1_86679080-86685111.-	L1HS.1.chr1_86679080-86685111.-	None	None
1	+	88341842	88347867	1	88341842	88347867	L1PA2.1.chr1_88341842-88347867.+	L1PA2.1.chr1_88341842-88347867.+	None	None
1	-	89033760	89034690	1	89033760	89034690	L1PA6.1.chr1_89033760-89034690.-	L1PA6.1.chr1_89033760-89034690.-	None	None
1	+	89071603	89077988	1	89071603	89077988	L1PA8.1.chr1_89071603-89077988.+	L1PA8.1.chr1_89071603-89077988.+	None	None
1	-	89227062	89230922	1	89227062	89230922	L1PA6.1.chr1_89227062-89230922.-	L1PA6.1.chr1_89227062-89230922.-	None	None
1	-	89235491	89236744	1	89235491	89236744	L1PA8A.1.chr1_89235491-89236744.-	L1PA8A.1.chr1_89235491-89236744.-	None	None
1	+	89316337	89318958	1	89316337	89318958	L1PA10.1.chr1_89316337-89318958.+	L1PA10.1.chr1_89316337-89318958.+	None	None
1	+	89325168	89327969	1	89325168	89327969	L1PA4.1.chr1_89325168-89327969.+	L1PA4.1.chr1_89325168-89327969.+	None	None
1	-	89402533	89405951	1	89402533	89405951	L1PA7.1.chr1_89402533-89405951.-	L1PA7.1.chr1_89402533-89405951.-	None	None
1	-	89412579	89418615	1	89412579	89418615	L1PA2.1.chr1_89412579-89418615.-	L1PA2.1.chr1_89412579-89418615.-	None	None
1	+	89472661	89479459	1	89472661	89479459	L1PA11.1.chr1_89472661-89479459.+	L1PA11.1.chr1_89472661-89479459.+	None	None
1	+	89490988	89497136	1	89490988	89497136	L1PA3.1.chr1_89490988-89497136.+	L1PA3.1.chr1_89490988-89497136.+	None	None
1	-	89747026	89753053	1	89747026	89753053	L1PA2.1.chr1_89747026-89753053.-	L1PA2.1.chr1_89747026-89753053.-	None	None
1	-	90057280	90063312	1	90057280	90063312	L1PA3.1.chr1_90057280-90063312.-	L1PA3.1.chr1_90057280-90063312.-	None	None
1	+	90166845	90172987	1	90166845	90172987	L1PA5.1.chr1_90166845-90172987.+	L1PA5.1.chr1_90166845-90172987.+	None	None
1	-	90218768	90219842	1	90218768	90219842	L1PA3.1.chr1_90218768-90219842.-	L1PA3.1.chr1_90218768-90219842.-	None	None
1	-	91186524	91189083	1	91186524	91189083	L1PA7.1.chr1_91186524-91189083.-	L1PA7.1.chr1_91186524-91189083.-	None	None
1	+	91286649	91288366	1	91286649	91288366	L1PA3.1.chr1_91286649-91288366.+	L1PA3.1.chr1_91286649-91288366.+	None	None
1	+	91296806	91302949	1	91296806	91302949	L1PA4.1.chr1_91296806-91302949.+	L1PA4.1.chr1_91296806-91302949.+	None	None
1	+	91337868	91340017	1	91337868	91340017	L1PA14.1.chr1_91337868-91340017.+	L1PA14.1.chr1_91337868-91340017.+	None	None
1	+	91366637	91372747	1	91366637	91372747	L1PA4.1.chr1_91366637-91372747.+	L1PA4.1.chr1_91366637-91372747.+	None	None
1	-	91422369	91428894	1	91422369	91428894	L1PA8.1.chr1_91422369-91428894.-	L1PA8.1.chr1_91422369-91428894.-	None	None
1	+	91441817	91447258	1	91441817	91447258	L1PA6.1.chr1_91441817-91447258.+	L1PA6.1.chr1_91441817-91447258.+	None	None
1	+	92279485	92285624	1	92279485	92285624	L1PA6.1.chr1_92279485-92285624.+	L1PA6.1.chr1_92279485-92285624.+	None	None
1	+	92388402	92394485	1	92388402	92394485	L1PA7.1.chr1_92388402-92394485.+	L1PA7.1.chr1_92388402-92394485.+	None	None
1	-	92430764	92436888	1	92430764	92436888	L1PA5.1.chr1_92430764-92436888.-	L1PA5.1.chr1_92430764-92436888.-	None	None
1	+	92589129	92591962	1	92589129	92591962	L1PA4.1.chr1_92589129-92591962.+	L1PA4.1.chr1_92589129-92591962.+	None	None
1	-	92629666	92635797	1	92629666	92635797	L1PA4.1.chr1_92629666-92635797.-	L1PA4.1.chr1_92629666-92635797.-	None	None
1	+	92715488	92721678	1	92715488	92721678	L1PA6.1.chr1_92715488-92721678.+	L1PA6.1.chr1_92715488-92721678.+	None	None
1	+	92891523	92897666	1	92891523	92897666	L1PA4.1.chr1_92891523-92897666.+	L1PA4.1.chr1_92891523-92897666.+	None	None
1	-	93401957	93408098	1	93401957	93408098	L1PA4.1.chr1_93401957-93408098.-	L1PA4.1.chr1_93401957-93408098.-	None	None
1	+	93509600	93511684	1	93509600	93511684	L1PA3.1.chr1_93509600-93511684.+	L1PA3.1.chr1_93509600-93511684.+	None	None
1	-	93790652	93796681	1	93790652	93796681	L1PA2.1.chr1_93790652-93796681.-	L1PA2.1.chr1_93790652-93796681.-	None	None
1	+	93855732	93861872	1	93855732	93861872	L1PA4.1.chr1_93855732-93861872.+	L1PA4.1.chr1_93855732-93861872.+	None	None
1	-	93910736	93916776	1	93910736	93916776	L1PA6.1.chr1_93910736-93916776.-	L1PA6.1.chr1_93910736-93916776.-	None	None
1	+	94134119	94140257	1	94134119	94140257	L1PA4.1.chr1_94134119-94140257.+	L1PA4.1.chr1_94134119-94140257.+	None	None
1	-	94291288	94293615	1	94291288	94293615	L1PA6.1.chr1_94291288-94293615.-	L1PA6.1.chr1_94291288-94293615.-	None	None
1	-	94364259	94370410	1	94364259	94370410	L1PA6.1.chr1_94364259-94370410.-	L1PA6.1.chr1_94364259-94370410.-	None	None
1	-	94577420	94580841	1	94577420	94580841	L1PA11.1.chr1_94577420-94580841.-	L1PA11.1.chr1_94577420-94580841.-	None	None
1	-	95158524	95164627	1	95158524	95164627	L1PA5.1.chr1_95158524-95164627.-	L1PA5.1.chr1_95158524-95164627.-	None	None
1	-	95210689	95216990	1	95210689	95216990	L1PA6.1.chr1_95210689-95216990.-	L1PA6.1.chr1_95210689-95216990.-	None	None
1	-	95292237	95298258	1	95292237	95298258	L1PA3.1.chr1_95292237-95298258.-	L1PA3.1.chr1_95292237-95298258.-	None	None
1	+	95482880	95489247	1	95482880	95489247	L1PA8.1.chr1_95482880-95489247.+	L1PA8.1.chr1_95482880-95489247.+	None	None
1	+	95796908	95803390	1	95796908	95803390	L1PA7.1.chr1_95796908-95803390.+	L1PA7.1.chr1_95796908-95803390.+	None	None
1	-	95972793	95975368	1	95972793	95975368	L1PA8.1.chr1_95972793-95975368.-	L1PA8.1.chr1_95972793-95975368.-	None	None
1	-	96051579	96057733	1	96051579	96057733	L1PA3.1.chr1_96051579-96057733.-	L1PA3.1.chr1_96051579-96057733.-	None	None
1	-	96243976	96247116	1	96243976	96247116	L1PA3.1.chr1_96243976-96247116.-	L1PA3.1.chr1_96243976-96247116.-	None	None
1	-	96288713	96289918	1	96288713	96289918	L1PA13.1.chr1_96288713-96289918.-	L1PA13.1.chr1_96288713-96289918.-	None	None
1	-	96433439	96439591	1	96433439	96439591	L1PA5.1.chr1_96433439-96439591.-	L1PA5.1.chr1_96433439-96439591.-	None	None
1	+	96604386	96610400	1	96604386	96610400	L1PA2.1.chr1_96604386-96610400.+	L1PA2.1.chr1_96604386-96610400.+	None	None
1	-	96616037	96617994	1	96616037	96617994	L1PA6.1.chr1_96616037-96617994.-	L1PA6.1.chr1_96616037-96617994.-	None	None
1	+	96651258	96657410	1	96651258	96657410	L1PA4.1.chr1_96651258-96657410.+	L1PA4.1.chr1_96651258-96657410.+	None	None
1	-	96853195	96859362	1	96853195	96859362	L1PA3.1.chr1_96853195-96859362.-	L1PA3.1.chr1_96853195-96859362.-	None	None
1	+	97357837	97363959	1	97357837	97363959	L1PA6.1.chr1_97357837-97363959.+	L1PA6.1.chr1_97357837-97363959.+	None	None
1	+	98232597	98238374	1	98232597	98238374	L1PA11.1.chr1_98232597-98238374.+	L1PA11.1.chr1_98232597-98238374.+	None	None
1	+	98588661	98592036	1	98588661	98592036	L1PA2.1.chr1_98588661-98592036.+	L1PA2.1.chr1_98588661-98592036.+	None	None
1	+	98783541	98784674	1	98783541	98784674	L1PA8A.1.chr1_98783541-98784674.+	L1PA8A.1.chr1_98783541-98784674.+	None	None
1	-	98875638	98881734	1	98875638	98881734	L1PA6.1.chr1_98875638-98881734.-	L1PA6.1.chr1_98875638-98881734.-	None	None
1	+	99039253	99043015	1	99039253	99043015	L1PA8.1.chr1_99039253-99043015.+	L1PA8.1.chr1_99039253-99043015.+	None	None
1	-	99159199	99162698	1	99159199	99162698	L1PA7.1.chr1_99159199-99162698.-	L1PA7.1.chr1_99159199-99162698.-	None	None
1	-	99399824	99405973	1	99399824	99405973	L1PA3.1.chr1_99399824-99405973.-	L1PA3.1.chr1_99399824-99405973.-	None	None
1	-	99799027	99801045	1	99799027	99801045	L1PA7.1.chr1_99799027-99801045.-	L1PA7.1.chr1_99799027-99801045.-	None	None
1	+	100199602	100206088	1	100199602	100206088	L1PA7.1.chr1_100199602-100206088.+	L1PA7.1.chr1_100199602-100206088.+	None	None
1	-	100598238	100604384	1	100598238	100604384	L1PA5.1.chr1_100598238-100604384.-	L1PA5.1.chr1_100598238-100604384.-	None	None
1	-	100632238	100638390	1	100632238	100638390	L1PA3.1.chr1_100632238-100638390.-	L1PA3.1.chr1_100632238-100638390.-	None	None
1	+	100646491	100651884	1	100646491	100651884	L1PA11.1.chr1_100646491-100651884.+	L1PA11.1.chr1_100646491-100651884.+	None	None
1	-	100662981	100669120	1	100662981	100669120	L1PA4.1.chr1_100662981-100669120.-	L1PA4.1.chr1_100662981-100669120.-	None	None
1	+	100819961	100826211	1	100819961	100826211	L1PA7.1.chr1_100819961-100826211.+	L1PA7.1.chr1_100819961-100826211.+	None	None
1	-	100843474	100846099	1	100843474	100846099	L1PA7.1.chr1_100843474-100846099.-	L1PA7.1.chr1_100843474-100846099.-	None	None
1	+	102057992	102062784	1	102057992	102062784	L1PA11.1.chr1_102057992-102062784.+	L1PA11.1.chr1_102057992-102062784.+	None	None
1	+	102442083	102448229	1	102442083	102448229	L1PA4.1.chr1_102442083-102448229.+	L1PA4.1.chr1_102442083-102448229.+	None	None
1	+	102826495	102832654	1	102826495	102832654	L1PA5.1.chr1_102826495-102832654.+	L1PA5.1.chr1_102826495-102832654.+	None	None
1	-	102928102	102934113	1	102928102	102934113	L1PA2.1.chr1_102928102-102934113.-	L1PA2.1.chr1_102928102-102934113.-	None	None
1	-	103045620	103051750	1	103045620	103051750	L1PA4.1.chr1_103045620-103051750.-	L1PA4.1.chr1_103045620-103051750.-	None	None
1	+	103377216	103383340	1	103377216	103383340	L1PA4.1.chr1_103377216-103383340.+	L1PA4.1.chr1_103377216-103383340.+	None	None
1	-	104218010	104223212	1	104218010	104223212	L1PA4.1.chr1_104218010-104223212.-	L1PA4.1.chr1_104218010-104223212.-	None	None
1	-	104336953	104338493	1	104336953	104338493	L1PA6.1.chr1_104336953-104338493.-	L1PA6.1.chr1_104336953-104338493.-	None	None
1	-	104454227	104455621	1	104454227	104455621	L1PA12.1.chr1_104454227-104455621.-	L1PA12.1.chr1_104454227-104455621.-	None	None
1	+	104586069	104587917	1	104586069	104587917	L1PA7.1.chr1_104586069-104587917.+	L1PA7.1.chr1_104586069-104587917.+	None	None
1	-	104658853	104664872	1	104658853	104664872	L1PA3.1.chr1_104658853-104664872.-	L1PA3.1.chr1_104658853-104664872.-	None	None
1	-	104770247	104776278	1	104770247	104776278	L1HS.1.chr1_104770247-104776278.-	L1HS.1.chr1_104770247-104776278.-	None	None
1	-	104843833	104849864	1	104843833	104849864	L1HS.1.chr1_104843833-104849864.-	L1HS.1.chr1_104843833-104849864.-	None	None
1	-	104935148	104941180	1	104935148	104941180	L1PA3.1.chr1_104935148-104941180.-	L1PA3.1.chr1_104935148-104941180.-	None	None
1	-	105379187	105384464	1	105379187	105384464	L1PA15-16.1.chr1_105379187-105384464.-	L1PA15-16.1.chr1_105379187-105384464.-	None	None
1	-	105872320	105874027	1	105872320	105874027	L1PA16.1.chr1_105872320-105874027.-	L1PA16.1.chr1_105872320-105874027.-	None	None
1	-	105878843	105885155	1	105878843	105885155	L1PA7.1.chr1_105878843-105885155.-	L1PA7.1.chr1_105878843-105885155.-	None	None
1	+	106329424	106335537	1	106329424	106335537	L1PA5.1.chr1_106329424-106335537.+	L1PA5.1.chr1_106329424-106335537.+	None	None
1	+	106852954	106859362	1	106852954	106859362	L1PA7.1.chr1_106852954-106859362.+	L1PA7.1.chr1_106852954-106859362.+	None	None
1	+	107732240	107738366	1	107732240	107738366	L1PA6.1.chr1_107732240-107738366.+	L1PA6.1.chr1_107732240-107738366.+	None	None
1	+	107834599	107835992	1	107834599	107835992	L1PA16.1.chr1_107834599-107835992.+	L1PA16.1.chr1_107834599-107835992.+	None	None
1	+	107844024	107848032	1	107844024	107848032	L1PA7.1.chr1_107844024-107848032.+	L1PA7.1.chr1_107844024-107848032.+	None	None
1	-	108203428	108209902	1	108203428	108209902	L1PA7.1.chr1_108203428-108209902.-	L1PA7.1.chr1_108203428-108209902.-	None	None
1	+	108261546	108266056	1	108261546	108266056	L1PA3.1.chr1_108261546-108266056.+	L1PA3.1.chr1_108261546-108266056.+	None	None
1	-	108358320	108364417	1	108358320	108364417	L1PA5.1.chr1_108358320-108364417.-	L1PA5.1.chr1_108358320-108364417.-	None	None
1	-	108428322	108432833	1	108428322	108432833	L1PA3.1.chr1_108428322-108432833.-	L1PA3.1.chr1_108428322-108432833.-	None	None
1	-	108518412	108521195	1	108518412	108521195	L1PA8.1.chr1_108518412-108521195.-	L1PA8.1.chr1_108518412-108521195.-	None	None
1	-	109742780	109748941	1	109742780	109748941	L1PA4.1.chr1_109742780-109748941.-	L1PA4.1.chr1_109742780-109748941.-	None	None
1	+	109851063	109852232	1	109851063	109852232	L1PA6.1.chr1_109851063-109852232.+	L1PA6.1.chr1_109851063-109852232.+	None	None
1	-	111073531	111079655	1	111073531	111079655	L1PA5.1.chr1_111073531-111079655.-	L1PA5.1.chr1_111073531-111079655.-	None	None
1	+	111295531	111301417	1	111295531	111301417	L1PA6.1.chr1_111295531-111301417.+	L1PA6.1.chr1_111295531-111301417.+	None	None
1	+	111335211	111341371	1	111335211	111341371	L1PA3.1.chr1_111335211-111341371.+	L1PA3.1.chr1_111335211-111341371.+	None	None
1	+	111393761	111399895	1	111393761	111399895	L1PA6.1.chr1_111393761-111399895.+	L1PA6.1.chr1_111393761-111399895.+	None	None
1	+	111679094	111680108	1	111679094	111680108	L1PA7.1.chr1_111679094-111680108.+	L1PA7.1.chr1_111679094-111680108.+	None	None
1	-	112154799	112160810	1	112154799	112160810	L1PA2.1.chr1_112154799-112160810.-	L1PA2.1.chr1_112154799-112160810.-	None	None
1	-	112199142	112205303	1	112199142	112205303	L1PA3.1.chr1_112199142-112205303.-	L1PA3.1.chr1_112199142-112205303.-	None	None
1	+	112211668	112217805	1	112211668	112217805	L1PA5.1.chr1_112211668-112217805.+	L1PA5.1.chr1_112211668-112217805.+	None	None
1	+	112221418	112227438	1	112221418	112227438	L1PA2.1.chr1_112221418-112227438.+	L1PA2.1.chr1_112221418-112227438.+	None	None
1	+	112288052	112292483	1	112288052	112292483	L1PA5.1.chr1_112288052-112292483.+	L1PA5.1.chr1_112288052-112292483.+	None	None
1	+	113177247	113179666	1	113177247	113179666	L1PA17.1.chr1_113177247-113179666.+	L1PA17.1.chr1_113177247-113179666.+	None	None
1	-	113473262	113479382	1	113473262	113479382	L1PA6.1.chr1_113473262-113479382.-	L1PA6.1.chr1_113473262-113479382.-	None	None
1	+	113497220	113500000	1	113497220	113500000	L1HS.1.chr1_113497220-113500000.+	L1HS.1.chr1_113497220-113500000.+	None	None
1	-	113573224	113576621	1	113573224	113576621	L1PA8.1.chr1_113573224-113576621.-	L1PA8.1.chr1_113573224-113576621.-	None	None
1	-	113633560	113639380	1	113633560	113639380	L1PA3.1.chr1_113633560-113639380.-	L1PA3.1.chr1_113633560-113639380.-	None	None
1	+	114239262	114241429	1	114239262	114241429	L1PA7.1.chr1_114239262-114241429.+	L1PA7.1.chr1_114239262-114241429.+	None	None
1	+	114303991	114310120	1	114303991	114310120	L1PA3.1.chr1_114303991-114310120.+	L1PA3.1.chr1_114303991-114310120.+	None	None
1	-	114791516	114792791	1	114791516	114792791	L1PA8.1.chr1_114791516-114792791.-	L1PA8.1.chr1_114791516-114792791.-	None	None
1	+	114932436	114938559	1	114932436	114938559	L1PA5.1.chr1_114932436-114938559.+	L1PA5.1.chr1_114932436-114938559.+	None	None
1	-	114966984	114970115	1	114966984	114970115	L1PA7.1.chr1_114966984-114970115.-	L1PA7.1.chr1_114966984-114970115.-	None	None
1	+	115147821	115153959	1	115147821	115153959	L1PA2.1.chr1_115147821-115153959.+	L1PA2.1.chr1_115147821-115153959.+	None	None
1	-	115383344	115389475	1	115383344	115389475	L1PA6.1.chr1_115383344-115389475.-	L1PA6.1.chr1_115383344-115389475.-	None	None
1	-	115583717	115584980	1	115583717	115584980	L1PA6.1.chr1_115583717-115584980.-	L1PA6.1.chr1_115583717-115584980.-	None	None
1	-	115633480	115639929	1	115633480	115639929	L1PA7.1.chr1_115633480-115639929.-	L1PA7.1.chr1_115633480-115639929.-	None	None
1	+	116051913	116058065	1	116051913	116058065	L1PA3.1.chr1_116051913-116058065.+	L1PA3.1.chr1_116051913-116058065.+	None	None
1	+	116974738	116980865	1	116974738	116980865	L1PA5.1.chr1_116974738-116980865.+	L1PA5.1.chr1_116974738-116980865.+	None	None
1	+	117217595	117223765	1	117217595	117223765	L1PA4.1.chr1_117217595-117223765.+	L1PA4.1.chr1_117217595-117223765.+	None	None
1	-	117352562	117358724	1	117352562	117358724	L1PA3.1.chr1_117352562-117358724.-	L1PA3.1.chr1_117352562-117358724.-	None	None
1	+	117720673	117726833	1	117720673	117726833	L1PA4.1.chr1_117720673-117726833.+	L1PA4.1.chr1_117720673-117726833.+	None	None
1	-	117763986	117770099	1	117763986	117770099	L1PA6.1.chr1_117763986-117770099.-	L1PA6.1.chr1_117763986-117770099.-	None	None
1	+	117841954	117845411	1	117841954	117845411	L1PA13.1.chr1_117841954-117845411.+	L1PA13.1.chr1_117841954-117845411.+	None	None
1	+	118280887	118286905	1	118280887	118286905	L1PA2.1.chr1_118280887-118286905.+	L1PA2.1.chr1_118280887-118286905.+	None	None
1	-	118511786	118517922	1	118511786	118517922	L1PA6.1.chr1_118511786-118517922.-	L1PA6.1.chr1_118511786-118517922.-	None	None
1	+	118541186	118548622	1	118541186	118548622	L1PA6.1.chr1_118541186-118548622.+	L1PA6.1.chr1_118541186-118548622.+	None	None
1	-	118568232	118574250	1	118568232	118574250	L1PA3.1.chr1_118568232-118574250.-	L1PA3.1.chr1_118568232-118574250.-	None	None
1	+	118637753	118643915	1	118637753	118643915	L1PA4.1.chr1_118637753-118643915.+	L1PA4.1.chr1_118637753-118643915.+	None	None
1	-	118780673	118781737	1	118780673	118781737	L1PA7.1.chr1_118780673-118781737.-	L1PA7.1.chr1_118780673-118781737.-	None	None
1	+	118831438	118837583	1	118831438	118837583	L1PA3.1.chr1_118831438-118837583.+	L1PA3.1.chr1_118831438-118837583.+	None	None
1	+	118852351	118858380	1	118852351	118858380	L1HS.1.chr1_118852351-118858380.+	L1HS.1.chr1_118852351-118858380.+	None	None
1	+	119020631	119026648	1	119020631	119026648	L1PA3.1.chr1_119020631-119026648.+	L1PA3.1.chr1_119020631-119026648.+	None	None
1	-	119152510	119157417	1	119152510	119157417	L1PA4.1.chr1_119152510-119157417.-	L1PA4.1.chr1_119152510-119157417.-	None	None
1	-	119525813	119527318	1	119525813	119527318	L1PA7.1.chr1_119525813-119527318.-	L1PA7.1.chr1_119525813-119527318.-	None	None
1	+	119573878	119577081	1	119573878	119577081	L1PA6.1.chr1_119573878-119577081.+	L1PA6.1.chr1_119573878-119577081.+	None	None
1	-	119693242	119697521	1	119693242	119697521	L1PA6.1.chr1_119693242-119697521.-	L1PA6.1.chr1_119693242-119697521.-	None	None
1	-	120218986	120225130	1	120218986	120225130	L1PA5.1.chr1_120218986-120225130.-	L1PA5.1.chr1_120218986-120225130.-	None	None
1	+	120480723	120486850	1	120480723	120486850	L1PA6.1.chr1_120480723-120486850.+	L1PA6.1.chr1_120480723-120486850.+	None	None
1	+	120673290	120679429	1	120673290	120679429	L1PA5.1.chr1_120673290-120679429.+	L1PA5.1.chr1_120673290-120679429.+	None	None
1	+	121477124	121483277	1	121477124	121483277	L1PA5.1.chr1_121477124-121483277.+	L1PA5.1.chr1_121477124-121483277.+	None	None
1	-	121532230	121538261	1	121532230	121538261	L1HS.1.chr1_121532230-121538261.-	L1HS.1.chr1_121532230-121538261.-	None	None
1	+	121574289	121580421	1	121574289	121580421	L1PA3.1.chr1_121574289-121580421.+	L1PA3.1.chr1_121574289-121580421.+	None	None
1	-	121581186	121587613	1	121581186	121587613	L1PA7.1.chr1_121581186-121587613.-	L1PA7.1.chr1_121581186-121587613.-	None	None
1	-	121598206	121604319	1	121598206	121604319	L1PA4.1.chr1_121598206-121604319.-	L1PA4.1.chr1_121598206-121604319.-	None	None
1	-	124961843	124967867	1	124961843	124967867	L1PA3.1.chr1_124961843-124967867.-	L1PA3.1.chr1_124961843-124967867.-	None	None
1	+	125007731	125013058	1	125007731	125013058	L1PA3.1.chr1_125007731-125013058.+	L1PA3.1.chr1_125007731-125013058.+	None	None
1	+	125015251	125021207	1	125015251	125021207	L1PA3.1.chr1_125015251-125021207.+	L1PA3.1.chr1_125015251-125021207.+	None	None
1	+	125122961	125129081	1	125122961	125129081	L1PA4.1.chr1_125122961-125129081.+	L1PA4.1.chr1_125122961-125129081.+	None	None
1	-	143558090	143564124	1	143558090	143564124	L1PA2.1.chr1_143558090-143564124.-	L1PA2.1.chr1_143558090-143564124.-	None	None
1	-	143577264	143583430	1	143577264	143583430	L1PA6.1.chr1_143577264-143583430.-	L1PA6.1.chr1_143577264-143583430.-	None	None
1	-	145553326	145559446	1	145553326	145559446	L1PA5.1.chr1_145553326-145559446.-	L1PA5.1.chr1_145553326-145559446.-	None	None
1	-	145654571	145656616	1	145654571	145656616	L1PA10.1.chr1_145654571-145656616.-	L1PA10.1.chr1_145654571-145656616.-	None	None
1	-	146717192	146723218	1	146717192	146723218	L1HS.1.chr1_146717192-146723218.-	L1HS.1.chr1_146717192-146723218.-	None	None
1	+	147006520	147012672	1	147006520	147012672	L1PA5.1.chr1_147006520-147012672.+	L1PA5.1.chr1_147006520-147012672.+	None	None
1	+	147063913	147070066	1	147063913	147070066	L1PA4.1.chr1_147063913-147070066.+	L1PA4.1.chr1_147063913-147070066.+	None	None
1	+	147316056	147318463	1	147316056	147318463	L1PA8A.1.chr1_147316056-147318463.+	L1PA8A.1.chr1_147316056-147318463.+	None	None
